,blue top,blue jungle,blue mid,blue bottom,blue support,red top,red jungle,red mid,red bottom,red support,blue team win rate
39,41775198,28421674,19148496,45184379,31486638,74459803,32804745,38160920,34309197,40247884,0.5264472835109772
40,40308654,52390450,21840737,23370610,22645649,40089078,30587324,49629728,14236,38817977,0.5123853437499327
41,30902585,62032295,39952287,44950792,23875161,62349517,61000609,25758776,38752188,23668344,0.5429760517051546
42,45721258,40016487,37345029,51795088,25521742,43484807,53041223,51554354,21183185,29285292,0.5378201749616592
43,22842906,23240056,51802783,38275336,45076762,23845643,36625102,58598654,20591452,32150657,0.5127021740268577
44,523966,19527510,37134275,38925061,39575255,50854165,20479468,43580971,30203308,49719765,0.4770315145434845
45,28888432,23095119,55749613,30641341,40160932,44573960,52651574,50279500,24951094,19182994,0.54542930507202
46,26373665,21109278,40160541,45540187,36050079,21043511,51115158,26727699,21030641,21340873,0.5281807645836479
47,34682449,38895143,41308845,24482360,30944850,20282708,32646272,48597579,19481324,20123327,0.5183233536568986
48,21383111,42665312,25394798,51580182,21915180,60263336,29626263,19638816,67278,19713250,0.533396847196471
49,22967907,34945914,55988759,22389223,43866909,22659682,32015475,52343719,19902709,19537415,0.526024081306107
50,53763377,20821744,59960959,64724035,42752761,59250821,19325385,45102289,48000384,39400419,0.45278260258219893
51,73749133,29657615,20908430,46790949,34518035,26771271,45182608,24743226,31051158,41903329,0.49633425235818235
52,62310444,50935056,22501320,58541725,63488165,234201,50819086,45565558,50574059,34964432,0.4831202105875039
53,64918331,37461227,37311040,54311305,25922559,37052058,19774540,64777702,64089106,23274956,0.5469724564416527
54,34023977,21133910,23644043,36889254,32044644,35732627,41945641,30310361,23143154,20253914,0.5053506100818602
55,49480267,29632637,9848,23926174,36739904,40727397,20106740,47036843,23728640,22695349,0.5229373474910191
56,24973626,51765689,39123447,26428238,28391316,62645512,46413168,40755030,20375352,19906809,0.45029368739342174
57,37344211,51688679,38255810,56859759,20047123,23581771,42730922,19237883,36421180,21814363,0.4560750866513608
58,19920210,32711408,35663511,23851939,33989061,29495328,28349756,32535390,25405983,24274187,0.45243254990083587
59,34493310,26091103,48192922,37169978,22856385,58764210,61761696,332188,28702068,57334616,0.4974924898793915
60,36663597,23074059,27281580,50365687,23164875,50956548,27213070,25264535,47736078,28968963,0.5080448734906574
61,36458359,47774664,44314800,25807663,91765,50514839,32044361,52061689,19828309,58930654,0.47022448461459615
62,38754109,48385424,53122858,30224785,38151837,44083851,44560360,25069261,32876094,43884633,0.46007452222602196
63,30924725,42012139,45209106,40703449,32844517,52310437,50815655,64988696,47605468,21824625,0.4873015680039633
64,340557,46096526,52346697,31433289,36352917,35579716,40132251,26294865,23568642,64933547,0.4613000692995234
65,46880316,31595140,48686695,40334319,19059954,21256481,34050047,30108219,19578304,52071849,0.5480633804949983
66,38876986,50834300,39093933,24215154,21959951,60125686,49336538,19606795,28711555,21937959,0.4998876666007791
67,34830692,24754236,47923975,20237137,39287317,24776889,21314373,35385519,34433784,61762141,0.5352975011149622
68,24891465,44344893,36400543,59029976,87274,24614918,39263494,45153816,38965231,21964901,0.5315524099180982
69,40379285,25541279,32291896,25819140,24996,37808439,23219931,32324143,59756206,33119470,0.45601440001011934
70,43576151,42028297,19252927,42711731,44452935,25640126,51476694,53043215,51739777,22823745,0.5228464236122533
71,31012723,27973475,35662532,64984589,26287303,22020175,24518931,35629424,43939749,50270870,0.526197100878044
72,34991848,60147101,31776759,20996463,25828213,45710716,51699131,26519504,21754207,29613630,0.5200283082607592
73,53869710,39633144,34730766,27321254,43373824,21215393,35444854,53368220,38795847,52323562,0.5413203755994814
74,35103566,19163513,29690540,37774279,22744916,28789673,37904572,32852375,29312815,52580468,0.4829282172270161
75,22862338,26661029,54961823,20351783,23092660,21648117,54969405,47979801,59583022,60104617,0.4780354911131289
76,45165383,43231178,27815451,61596944,30750791,34637812,30854892,24690304,23107696,46157554,0.5128281548976155
77,29507671,21810154,47175090,32020813,461314,32992399,30834475,40294225,20375903,44454031,0.543518650904216
78,19262647,33750090,270458,26159374,44850251,39236683,42102614,53325645,19405018,38374079,0.4567588299287885
79,60814931,41715857,59721476,39714921,34632632,21573257,25790241,19795674,25283425,39963426,0.5244840611026602
80,21404343,58702244,23055963,28670538,32401524,35125107,37322635,28943380,37019442,34611285,0.5007551295111247
81,32764148,30917602,42160336,30431010,47894525,62022716,35699558,19593609,31196030,22555214,0.48169783641127606
82,37132032,44070332,52089721,44798199,31501633,41322147,47984668,19131553,59891024,55438249,0.5387396319450867
83,34091736,34033195,32503777,23116609,46227446,35788645,47010909,31396265,32868544,37557666,0.5401747460534971
84,35764594,19988836,55961346,44661171,20168000,52408879,25432405,56490036,19670989,43322483,0.5075557182392791
85,20055422,28674735,59690742,56348433,34984388,37105098,45369162,34614736,31103434,34311041,0.4614365460691192
86,63819672,20300980,20303057,21080160,46181048,28870780,25480911,36397569,41333831,59833681,0.4826327567920202
87,36343321,71579371,39576579,38810803,59012124,42828034,52909118,23512000,23696484,44838317,0.4978007758185113
88,44850254,50539094,56509793,32865643,22256803,54894059,38354553,53086219,19872532,400437,0.5189428220866528
89,22033977,501315,66423181,55900151,30866106,22791731,22361666,23467627,35574204,19245208,0.4603076867578323
90,130272,20704676,47351266,49198789,20818274,34735033,20387979,29522439,24744222,40620837,0.45981533323601576
91,589248,20049453,63079115,20865319,60661939,32277612,20522981,44036571,27979291,24198236,0.4988891493056121
92,25290839,92076,62291190,38341608,44369408,35444035,44925852,35086564,40733295,35385173,0.48379222622323453
93,20962312,29434510,50159214,35697535,41225304,46125654,27710069,42694097,26366762,30081298,0.46864774688599387
94,19585904,24968948,34702478,34626370,38321414,23702461,48299203,26862480,28441742,38872122,0.48498429271825244
95,35613068,59663987,19481811,21596974,28865233,45216136,22948385,19174574,24777353,37568954,0.46459321086847144
96,51583923,20881518,20925643,42743303,30307194,50550348,21657321,48349919,38046583,51463699,0.481067148780135
97,34275232,37842158,29171806,49307767,38365796,27130871,37177905,34293643,19577945,20461430,0.47724201065392025
98,24808462,24535690,55929718,49304664,39961328,27678451,47831238,20103732,45380796,49372604,0.5214998288916549
99,21065005,32924050,43846246,41764666,43289229,19675700,43257048,38689747,27742084,21723705,0.45514882955175534
100,34038763,35341939,19996989,51873265,31370921,35047678,39002845,34002172,25300186,31565872,0.4751374256137194
101,21536470,64738332,41253887,41897710,19737241,40955049,47845660,25748935,30839500,25759351,0.4945208456599482
102,44651824,35325827,39265775,64875108,19599197,48535932,64996715,23140333,26060928,19173668,0.46996331105439276
103,58599423,55424376,57001221,35261231,48101929,60589522,27893521,53355997,19454201,62572017,0.546717594716661
104,36484871,258947,26559350,37755485,30830803,20530968,50187072,20373570,23700582,43952423,0.5494566657644003
105,22970380,22529371,56436072,21854477,47557191,52699497,47120978,35434682,40782334,59582711,0.46001127315459933
106,20100884,50930888,20427892,26432633,46072038,28971801,62132224,20661879,53239103,20625738,0.49974038505187435
107,18474,21774846,21407142,63422281,32420195,19389774,23644107,42761163,19921751,25947604,0.49675735461654835
108,35326176,28436991,50481211,27383394,39781392,60063547,38243027,57721612,35625103,29528178,0.5263912736230292
109,42869379,49199596,70233661,39568620,24458267,52287752,56862030,50176687,31475514,20968831,0.5231266635590599
110,52041669,23752697,29720915,64908668,53479828,43509933,20034495,59633491,50449304,38670700,0.45940117208640496
111,40080491,61698529,160925,40281437,30419323,23361692,20084031,29470180,20129560,25273753,0.47847525433964405
112,38027404,22085501,44943328,47685145,39991174,44361899,23853715,39869268,25728017,51942752,0.5101260954336293
113,23038361,22010364,39562528,21352422,47030557,30171950,30124602,29080385,39041926,36362678,0.4753864443231507
114,53829904,41260843,20726426,34197933,31946227,42102257,20122045,19455249,34230410,51134326,0.5469204963364944
115,55805656,56948484,29339806,21043752,24926807,58151625,35564667,25945104,35531240,37965258,0.5271902844928701
116,48202043,37517899,27211309,30543063,26703333,44132730,25580900,31501262,36776732,46299722,0.48086898064159306
117,20325017,24225375,53302117,21266641,63449873,44780053,19699889,34592225,51452001,59450230,0.4615866771917968
118,32251150,23512243,22814071,39285430,36613286,19139210,33109686,58682623,64270337,28562272,0.5190836589646495
119,48492190,39799211,47122082,35831970,50728417,19905587,21690647,41937422,35448570,20424523,0.46917491601337724
120,34440123,24490627,32233111,24459836,31494448,51004023,49800015,3411,25944029,25461977,0.45845154213380535
121,21930670,51970478,46511564,19928032,47852715,56883548,50339987,42702929,24093720,22527906,0.4719921803681887
122,24966791,45871216,22838955,28936634,56860375,60043273,23917880,29712040,25009456,43617533,0.5335906846891547
123,44773081,19667832,37133279,61817200,24724961,41954464,19853419,39935474,24080930,26194544,0.46275073790098636
124,54900842,26702753,341497,25351846,27470645,40290997,30915025,23547077,29693636,46157654,0.4583399864902931
125,64790076,39250102,19911574,44062374,34605106,26762757,30227373,51696345,220768,50565306,0.47889387017169555
126,36330518,31901537,27214058,38999793,35696384,598527,19504469,43580328,35909425,64190160,0.4821602947511816
127,28333242,48050375,267852,64848289,20956341,34872124,21042000,57355470,45005176,32283462,0.4703787090499106
128,23754638,28521853,39683649,36979620,34062954,28375503,41712864,40901697,32223192,21101293,0.45193661950500147
129,48151910,39630479,37947974,44210413,31391955,36730344,49899237,22970574,24972908,48223818,0.46454850311381873
130,42062446,20228688,34223813,49322672,62240572,43543216,59531902,38830634,1779,22609095,0.4776954142515928
131,30259210,30114746,60489413,54929583,35832681,30940476,22020661,62379955,50207682,31975872,0.5138297058791002
132,20094954,42723085,32025762,34165119,21781064,25004931,28581673,42110081,24969739,59153581,0.5208370039599363
133,26442421,47979117,20766569,23367905,23043224,134833,28920947,31197853,26529085,44335005,0.5143397936486032
134,31141029,20940805,58600990,20927754,20581299,42813378,23261691,43143935,32037628,24985298,0.45581129504812307
135,37146422,41722135,26213295,59253041,27453527,30598044,24798499,19681217,48415676,25433437,0.5088409652655554
136,45233789,30015596,20293619,22132006,43634367,62671242,28847499,59186591,22311415,34313270,0.48529106604768746
137,50860341,36698099,45599854,19718600,59649831,20327916,19484501,51040061,32560420,29275258,0.5348069053432923
138,6583,60213659,23117770,21659916,47561713,21620633,27952097,53484510,44720615,50136496,0.5247281058109216
139,60788470,25287090,22058353,24445016,19081375,47821973,65082911,56511143,32547457,34791467,0.4564590526989295
140,30252249,20358844,47133219,22285681,334224,21438194,43971281,61484786,20599583,42871753,0.5485542699485774
141,50651779,48242913,26864437,32558729,26406430,31054783,27279200,47055258,22694243,29340035,0.48186486630596803
142,42104255,25139101,23229535,31375356,43165117,34962854,61941035,38268312,56824777,48509186,0.5471060634379221
143,64787360,52743246,24632247,22241075,39981681,25100260,64813906,31182386,20541504,47178783,0.5215234998244636
144,23296749,29430281,40797668,30460615,20289513,30892164,22230964,48624744,20039936,45669258,0.4505050204756483
145,39755166,32544191,25297817,21608673,30294554,22719905,59743689,43734088,32033494,568945,0.4883356689240067
146,41318496,46590134,40242905,29220462,39826344,19067203,23426300,20131494,50741187,47545901,0.5453426545420113
147,21794642,44279301,61665678,28764518,19157844,43573587,59990944,34733239,25981132,56702606,0.5438010590153755
148,46055038,34840705,34362978,23633712,23691233,48230594,24858833,22280125,46593223,39293986,0.46834192132589625
149,35439630,32498987,29235323,32496912,41185718,27369562,45204116,26868872,31476483,20272440,0.46801374474691326
150,27742313,50062005,19230026,44733722,23385719,22370216,20077742,24923315,19706166,21637495,0.5237755185367746
151,49109988,19849477,48640396,55549785,23202953,20129196,50617684,42033722,57303779,45176352,0.45940861161414104
152,25006514,45492783,26333823,26859092,29402292,35962418,29258825,21977345,59844132,43093739,0.5466346975116306
153,57443935,30084223,59754185,20778806,24975695,24134131,29223207,35446518,19791562,21004844,0.5270795264107797
154,59580216,47153846,26072505,22946696,47501279,50443941,24816906,24477427,21085927,58394635,0.4870171777489648
155,64834688,39156044,37276827,26353505,25854597,22413852,20769471,56001086,34041893,26058419,0.5423205848444121
156,44026110,35741898,26421109,36411531,26151831,36823388,40281715,20201922,20121660,35048466,0.4877057156229911
157,31241827,31520970,51021060,29449094,36709531,45872718,26336055,39505609,21382455,42808514,0.4516485042200285
158,21619319,20863108,39581940,22757255,19908085,34833428,225773,26102622,21298820,34359687,0.5113948742735387
159,23608111,21781369,22498296,25747577,22771154,36844994,20945715,41792684,41193510,50614573,0.47545866204394893
160,37556641,24914345,51709191,21610396,35742079,30549718,53710133,50909434,41694209,29419874,0.5280103080961549
161,34709650,41806308,35584313,32439796,30947073,37451229,59306822,51527752,20953775,21849290,0.45525530868728054
162,61825225,19510685,27852035,25843500,21793610,34491206,24417109,54451495,26165666,22614941,0.4638444315909226
163,42191939,39179596,45665482,39275241,48096227,22809895,21823765,32947790,25472631,28392996,0.5139993226656827
164,23744404,170416,24637686,20771565,50918526,52000179,35740598,35453139,21477668,19965430,0.4761821405260572
165,38864159,32618928,43160815,44005346,31899547,22633730,24020260,31489432,19391418,45491770,0.5261846536363435
166,38681293,60273324,54814938,35859531,19156791,22029655,31231677,35718964,19936808,35048338,0.5424110455593683
167,26080991,21294225,59178203,35364020,20508193,44001804,45153951,20691030,26249986,38349569,0.5393214466691539
168,28690679,50644701,60051441,55537069,22172795,20430381,48180928,47676969,20734446,39052897,0.5173560234119661
169,38469461,21228454,25074076,55729781,45391170,20831639,39009359,38803505,28941201,20533675,0.47446513720439254
170,26083940,20027279,48142839,22102878,21483927,36199720,19619864,23381829,60003958,59401749,0.5414430959335631
171,36010806,28916909,37062671,24198605,59363583,36749555,54310428,19388254,45001137,19856147,0.4802221721398865
172,46670812,20120058,22600171,65033191,44623313,22786535,44199699,45301423,44169131,39205776,0.5487248845047645
173,35047465,38642269,39052383,27089947,38924028,22679438,41987145,20569808,19218745,21382529,0.5210326198053092
174,24849422,50564375,19838390,22178332,26395265,44687255,40462606,51139881,28684098,28985461,0.49670119031946053
175,19270721,23527185,60916144,48242748,47212306,24072151,51096738,60610532,29627241,34915276,0.4603659806094052
176,34814585,25553611,19936958,38660817,29434372,46031919,57517456,21103721,25129649,39094517,0.54336381000902
177,27251557,39561491,19628889,22897561,24982486,40549796,19599100,31754076,21329916,21719376,0.5195235987800471
178,468661,35200833,30382934,19676060,21366772,51760619,34882687,21791905,20747359,31892489,0.4681691279528739
179,28330885,40306107,21904077,31687486,46374440,26768159,37438685,45023956,32937389,51424529,0.4836276454520876
180,22723381,24594860,32671196,70199390,35499426,24304641,35220009,32014075,58459131,50833015,0.4861341255669907
181,43528235,55855065,36807171,35656684,40902215,60325942,54539814,22219913,35304970,43739659,0.5433997338444223
182,39938720,57219823,24076422,23072755,48630949,20060112,26334771,48674899,27461830,25137430,0.5146228857741256
183,32293554,50965756,43253940,23013120,37253578,49183750,56857861,39021618,50341325,45323200,0.5190101250424325
184,47166069,46781422,21244449,23080862,43424989,51599342,58879082,58119818,37010065,26642406,0.531249062741912
185,24950874,29224075,59166257,44106042,44113769,46641943,59159699,23276252,37411408,40434102,0.5397369631175637
186,60131251,20610646,49237197,50802750,25735221,31285076,21426577,45497757,50011142,23906147,0.4605247438258306
187,28383989,35435246,61800898,35360998,28921134,30245184,27579576,56984485,51950995,50333389,0.5246608701773188
188,22212634,50993421,28779609,23567904,506738,21990969,32491689,55982748,24388788,20852819,0.47495689477358805
189,30237506,22087394,26210359,40584678,20064162,20654470,25768912,39899454,22047216,59790586,0.4614303424540281
190,28404274,51891627,32222409,37322225,21035315,35452924,19223278,61301239,34089200,60032329,0.485197536408449
191,50661508,19355425,40672872,28956699,27431934,47534639,40951886,24917639,28915788,30979072,0.5111541040237246
192,36420114,29609540,26302801,30531330,51064592,43696210,39201750,35229632,35808789,20058356,0.5479780526091731
193,38112052,47802476,30302840,23120162,29239267,50441057,45119010,62288248,60274559,44551677,0.5182660156734693
194,40636297,35757350,20383974,22424221,46339858,56539093,26145360,40460656,19973507,35036237,0.5056401456396811
195,59817422,24965859,60662249,20588861,40707977,20614737,45155344,31220635,48667514,28560609,0.4826327567920205
196,55320000,37449392,19967005,58151398,58970008,47512324,19673992,33401721,20640659,48573409,0.500297059403542
197,38377327,30850669,24495469,24816107,24732133,40219561,22315655,20448280,34662038,23554741,0.48861635323802965
198,36342160,19782922,37440497,34943779,38340856,39320598,37264392,41712092,24967520,56490349,0.5431358689715655
199,35304055,35591350,23206215,23203877,20949501,20243320,27466587,32641922,51727010,43913290,0.5201441987781004
200,35464668,29465001,46629952,27717115,44665778,35920231,55984626,35751810,38358978,47659971,0.5061480716065154
201,23176149,45022748,52890996,46148383,34865411,23078178,19062030,26137778,41350367,29574060,0.5192656207028962
202,19564697,48120905,46310602,52323692,46673329,20126149,51044036,39892999,23562779,19716871,0.46115243278184564
203,61029934,21872148,40752337,36801818,39644118,36209158,38820597,36801425,25413374,25383935,0.4927562506321804
204,25809793,19808340,48427900,48684868,25248689,35123283,43225746,50956234,46405971,19871122,0.45255252733960055
205,36902140,58684941,64722292,29009476,44018344,31050795,46187099,35611924,20443781,21048631,0.4694223611677103
206,53854113,35795750,26109544,43779303,39930475,19238209,23854459,24840621,54939675,36392030,0.5100961521100198
207,35551662,26722569,35999688,59070416,21478602,25945916,34840814,35361089,36818568,38110310,0.4609973597454267
208,50852530,19204052,22687764,42834767,40950349,28716771,42852429,40229357,47571153,30605947,0.5291536082032694
209,42952129,44924343,23197054,24663550,19076359,26355584,20202534,59638203,56948022,20921826,0.4725210104182242
210,47361703,52345371,34040095,20282199,30541741,19751672,27860632,21095517,39043335,20238989,0.5223805708035077
211,37561799,21872328,43391547,45580158,24020549,20549154,22032443,23052963,32862972,35830886,0.5011620245349302
212,29654729,19488294,56792680,56379048,22129152,21818516,20369897,45448014,37985894,21277356,0.5337273588788113
213,45623066,22947786,24961295,22683954,53309081,19189825,51375892,51775477,38639455,30554786,0.493516229925421
214,40638784,34637366,23887785,559237,19760821,29239380,30351106,20536483,23120517,41216255,0.4518834455846488
215,30799504,62205413,39182356,56888844,29311090,28330036,40413880,21069844,46289516,32624309,0.5371673404661859
216,59773827,24177701,44886754,45702533,19334842,24837760,38929411,35096924,34223422,30845078,0.5182959312031992
217,40355326,45276468,23424911,46359813,28763642,30209562,57319752,45628922,53881640,44661796,0.4933939322922493
218,30455497,44198307,24445877,47785374,21986403,25131239,24633227,30638256,56672759,48317963,0.46249381493542185
219,37268307,19359621,24450909,30039966,53111264,23524229,35407560,30037037,50413132,50409276,0.46111273336726244
220,26064918,23899189,40171748,22032041,32210510,40762013,56581557,31089412,46246514,47178910,0.5364113331015907
221,55991250,35999387,35571392,61576125,46372320,40019817,27929724,54854710,32163262,24364388,0.5312378732636939
222,21719403,21651692,27029782,34306990,50513127,30114412,47157797,60213409,39792504,20399867,0.54187939408144
223,43442605,22618813,40934577,51032300,44859241,62317021,30119852,59327863,21686909,39811883,0.4765719390662398
224,61034488,28336479,50853049,41352517,23578779,21826836,26514362,49389163,48182812,50122286,0.4997690924696873
225,45496268,58110795,27661847,31378387,37549158,64514,46155447,19846777,36540300,60481553,0.4879589397940162
226,62635266,28413018,53581014,25765542,61193515,47360003,20541350,24467053,30354181,50835088,0.5197354570544694
227,20535731,36042389,47165187,43677429,53847461,45172679,43520002,45486059,58162873,35344653,0.4833708068126132
228,37932052,36363071,35570539,34288255,22050557,40305260,38898235,21461299,40659669,22427010,0.4592734630179627
229,36365534,22396747,47239590,39547497,34267081,22656011,22994651,34314863,22842309,21606895,0.47274375971772103
230,25077699,24530112,23622906,25855356,48716579,39752248,39157665,29297562,25139480,39839434,0.5169670597429992
231,47117959,44040581,54846156,68042523,22822820,32425868,41210098,35785454,19765707,40500395,0.5125936545566635
232,45118912,43938598,21100112,21935211,25078238,23630364,64889714,54956107,51685097,39057889,0.46277556242604345
233,21099847,29552201,38661568,62289893,42807146,25960077,59252972,31896868,44094764,36999560,0.49615952135928765
234,31369374,31757615,42800595,24974578,29303302,32441267,23773022,36654530,20126117,36130018,0.5132534841192222
235,52859517,50909412,39783323,39290407,46184520,43846263,37499311,39484913,29830790,65820149,0.5077541273956703
236,57313735,23428259,23245381,25255791,35283830,38899411,24995997,26337046,39245626,22762233,0.5187658369656489
237,27999339,40948467,19847581,43624930,40670033,34380096,26758664,27340164,61506588,20506351,0.5198301678742351
238,41668420,22505347,29410765,48410467,54331182,32897297,40770177,53895975,60369742,39200292,0.477121192366594
239,55933047,23254142,48140988,25571102,34203475,37477985,29309909,55827129,37249228,23703959,0.4789773477256329
240,19136357,28335126,41792890,46168788,30317078,50944048,26380899,51690621,19369189,35642184,0.4518240899479216
241,58111119,54320488,21189527,25877533,50529102,47044333,22755929,43160677,21501708,27884337,0.47417010637370055
242,34379862,35524578,54619281,22040329,25986153,34576468,31905001,24487207,25176293,40295132,0.5492527278287102
243,24796205,20951608,45391655,47270053,27664787,42752361,59242045,20207179,50849258,28609875,0.45731882815186
244,61193630,38379558,53500,21346852,22668416,51949098,51531072,36457704,408344,23032492,0.5384728797913527
245,32445647,38287969,44045188,59502856,21393990,50684056,37142365,23657531,63621694,26216493,0.46437837048541536
246,37957147,35693027,60732870,19320858,21126691,27841514,34909448,6377,35347502,52287444,0.5051259679425524
247,47083661,22442322,27279383,30925002,62685073,59321251,44831336,23507317,65051004,56447512,0.47288065015112524
248,30533008,29603290,43316665,32365452,22479006,26779084,21283270,22991270,44208039,19725417,0.5243321498106478
249,19194937,21659876,32341939,25766033,44842032,34961948,36521569,64786432,43371079,21986709,0.47644490890783103
250,28698910,40941754,19759283,46133351,20416773,63492844,41292104,40630524,38372130,36392378,0.45082019945351026
251,64270878,22953519,24975229,57382941,47676989,39613991,31583534,43321605,29241135,65072939,0.5371400328091109
252,21080597,21926522,46244772,21145580,25563281,56306993,21500494,52742206,59422732,461589,0.5496605870833643
253,19874987,23372958,45114693,21421159,39784943,21178292,22694318,42871629,51439226,52436168,0.5498088830218596
254,24680559,25170883,26219779,36590986,28999972,35034081,26319776,20728017,41294029,59934814,0.47130417342328895
255,39070028,27314118,20290938,34882597,34865617,47692999,47845931,20444412,19031026,30148837,0.5111565990789514
256,31580743,24741460,44891360,56179185,20271611,27071187,40795083,44859223,32269324,39042649,0.4951773022117212
257,35570310,28439035,45752309,49611388,63839703,38872218,31052450,26801576,19206851,38829029,0.4817576675471148
258,48375920,38864047,42854016,38758068,21627960,29830402,41967697,54822106,53815324,58404818,0.5264472835109768
259,23086880,23689942,20723310,20157656,32753399,41694262,50736722,21387243,24633529,29821299,0.5126285804932164
260,50135759,19654384,35053737,47640920,20049154,50724087,24368544,48072919,22073484,22390945,0.5327245509576425
261,455611,20974515,22549192,45038540,24303501,29548455,50967210,36417541,36570151,26253874,0.47752974325144854
262,28703663,64079631,46290629,59662779,345244,23709636,23327422,42870610,39573186,51986,0.49251541015431455
263,32323443,350241,46880860,32246434,36829087,26447291,34545747,44703440,30710223,23766136,0.5140966014290034
264,36250033,32775083,56337705,62112416,59392005,24880499,47792328,35651421,28666837,20280002,0.5100412558287282
265,28622107,54797895,36836960,25132326,45063438,22293335,28370251,41707859,22032447,314103,0.47125565622243043
266,41221861,30229294,53845631,25937419,47069954,27832564,56634104,59580679,32749554,19145147,0.5408356434057305
267,20731488,23518028,30611814,19288518,31634211,47641943,22935148,39501577,24214853,56311152,0.5264037203222444
268,42043963,40540707,51554888,20042456,52729533,47722930,36707361,35708439,60250241,19737497,0.473258986674528
269,34800024,38798908,31672849,26124092,50672457,55528223,42040932,24679450,20187653,52150773,0.479276381401839
270,50469272,56641165,34707407,40250960,35289961,45931095,30051052,37689098,24115698,22065516,0.4850266916154754
271,38190676,45334105,41261235,22245789,47531999,38100026,22985829,55996194,21199759,59721898,0.5478098618555572
272,38032210,50689264,24293784,45490952,63486197,25982164,37452276,57029155,20672833,26714832,0.5357855450814969
