,blue top,blue jungle,blue mid,blue bottom,blue support,red top,red jungle,red mid,red bottom,red support,blue team win rate
25,51627562,57505051,30045623,34903726,26116626,46107009,52420613,20505196,47017610,38936650,0.4783159288403068
26,52275860,20060211,20287165,62032160,24599253,53900812,24362068,58718194,56013882,49721529,0.46173432170841233
27,31319942,44382813,19299731,28604,22236401,58320548,32173741,27509475,21351595,26320918,0.44943820102714926
28,25216542,41799783,24105104,47005615,40331966,24397703,22397463,50129405,25147995,20788780,0.5430807258512312
29,48221926,29343369,39528344,37904634,31122218,37568770,36837713,47602868,22338751,26512686,0.5292993020867317
30,19986373,39517338,28321361,24483087,47654160,35364964,41764666,28119718,33049159,38652532,0.4686238424817663
31,51059351,39511876,43443288,62021340,31133669,61891749,55008867,61394652,32182207,20500998,0.5472955697777081
32,22157277,30526552,42651010,25002383,36891492,43890313,40405146,50409276,26641156,177626,0.5493713815152202
33,26262461,19705758,23263939,56987042,45332165,21255703,50340582,32899520,37783893,38664555,0.46592391591570964
34,55943753,43696177,209141,43350047,29301205,27270726,26722569,24950729,30581152,41859679,0.5279424605999732
35,22471173,20288623,59979440,22765846,60285619,70142344,20030497,24115258,44723687,46302727,0.46444887497915266
36,36740272,31654119,50843414,19951280,28694007,35789679,22683287,40789392,60099978,23447772,0.4621445403170792
37,49561606,50716100,25509536,28793897,24069437,45369104,24451691,20717751,49930682,24231897,0.5494313203188134
38,41090532,26804941,23136298,52273390,25563661,62261911,23414263,26123853,20953330,59106975,0.46189113625788447
39,43996840,35723750,19859597,237675,61728117,28954512,27383394,294588,29640756,34662259,0.471801815004163
40,20798812,35599941,37150409,53301496,32370219,66400616,50283379,48382736,40772226,40266097,0.5533878365094604
41,20005366,27943608,23268657,40918805,45851932,24344681,25499221,19737146,20980370,52821465,0.4642961969374875
42,34071732,30893737,19499,30926975,34663185,39490624,38969831,25862410,38410064,48560513,0.45839571266707924
43,23199629,47719160,19796988,26271948,21596816,24965498,22461889,26776609,31799800,38683911,0.5462280378477455
44,23250985,30621998,50940544,34680154,32006189,32027149,64609345,20549906,39246956,45515074,0.5315701874952699
45,53561145,47156120,20456898,22916983,22344093,55209303,28915965,25463857,60579905,28697761,0.44500351978481734
46,22168674,32416252,36081240,34011321,63552,59682294,34320313,31831498,45024878,32295092,0.5183987029978752
47,36101913,24964779,60072131,20939207,48941647,49205004,32754399,48320899,64971784,26751839,0.4703711329872213
48,40687961,456286,22467697,22982129,20220999,40321992,48481156,43539494,41773565,48401498,0.5200833715933826
49,38720814,59891024,45136523,19134215,53745925,38326134,47177887,37446551,21533747,48322656,0.5505485981211212
50,20037586,43183583,35784918,19855945,31159691,40017162,23258461,48430345,19338403,64985317,0.5482505570782998
51,38029980,21970459,21168420,31123786,42189834,38767143,41793044,19564148,26397374,47720918,0.466359223419574
52,39853354,450201,19576678,21816362,29316201,46429095,22456901,34880918,39540567,38036257,0.5232908098907818
53,24323162,44371200,43276781,21092933,43480095,48069783,54846065,19158514,46570435,29619602,0.5335118385847264
54,25298508,30831921,589578,28427555,31638683,34201931,49262845,42092368,24724434,26336055,0.44774512056823024
55,23542165,28712695,26076921,46423251,43909151,47390067,20200396,48591164,32489988,53765312,0.5309616538799465
56,47648757,39556895,39685099,22927184,25119011,2637,65064436,40347087,43108349,44916178,0.5414635352226623
57,39042649,21036468,49003724,24441528,24883142,24786020,61174308,19831908,31472482,45251646,0.45372424515636695
58,47619323,38763562,25491238,38763562,46394387,39136088,36693319,24431733,48347683,60160362,0.5521500728882467
59,25659644,24540110,44189081,38955125,41244613,22631202,30182291,53890647,57495649,22563755,0.4701372626141961
60,42858693,22021560,27891769,20271960,32866833,19962019,43876283,19608050,45912637,26255141,0.5224470190458209
61,35361856,21008017,51160732,32634411,25767473,55937291,31945720,32510658,39159053,36405146,0.4570068250864548
62,21162387,49030692,29484126,47391911,25257970,34753554,24961493,43351995,53898326,40935657,0.454957639609306
63,60317503,23326174,21881669,34821866,51523434,20800365,52284325,44594228,41724506,39634128,0.45119118515336454
64,38053489,25367396,39007277,46669731,45960263,50987181,35407560,30573823,28999972,38067298,0.4457876020462608
65,26827423,38149758,40082462,218148,23126900,39596380,37144476,50152805,3746,31336339,0.4576588575317827
66,39811134,32988593,27696394,30712066,9848,39202732,58160592,60703013,19966358,50350701,0.5235234478324059
67,25798662,22286663,43000265,49195613,45356068,39007876,44450094,34224734,50965945,49171880,0.44591036095540554
68,59832487,64738217,39175344,45575870,61859987,41269821,21122970,23481628,32780368,34772170,0.48900217720242545
69,22636588,19365026,24451318,28675170,29491301,28839286,38230911,22025617,51085557,31643095,0.5543475867840604
70,48071117,38748214,36800469,41345571,19776920,38924166,40162438,48615000,37984177,40512459,0.5399240349272751
71,46143372,41335671,20695217,35650036,24824165,26265936,54984143,53739887,45564950,26432088,0.4453348225942318
72,44171678,27834234,52811962,23243462,40309653,43645738,35912028,32187484,30365834,21002199,0.530365434156755
73,19004537,31327863,39689242,37243925,20757549,45280121,48340421,22661393,59238757,42041407,0.5306206522865858
74,26754359,47943518,19873325,23781888,47943518,61507658,59761582,27339133,23174307,38799861,0.4680911871353587
75,56099107,38681699,22749353,22953138,52880362,35411421,29162260,21442002,21605343,20918758,0.44514472256801996
76,39493174,31137315,42767575,28942655,40271969,23513096,27861583,21597529,35951835,29516586,0.5471212990914021
77,21344976,26523499,29566233,26147355,62660501,59784313,44897306,48700474,20830576,25531880,0.5366565888135629
78,19210014,37566754,26427463,38693525,44390195,50182208,60543216,23780318,40877799,59709696,0.5220210240279484
79,30593932,20826884,22622067,61818926,38298525,372597,22349890,37148047,415711,34815800,0.5302478786347932
80,22104978,23715805,25736184,35719306,27951402,47833958,31707924,40031102,27179457,20247470,0.5386176775470459
81,29789191,20489533,41805714,38272939,39593317,45636561,19835066,46300825,35046870,59872225,0.4734887125323015
82,50345526,31981307,25200354,23733701,32843797,42691610,37268556,48182836,54873465,20199287,0.45307820650891
83,34282214,23490833,41761868,50366714,36661749,47281441,20695017,24118324,47105819,32974071,0.5174407772908289
84,20355545,56503659,50565306,27120397,56681879,20404429,36833993,57100168,26050933,131418,0.5194390788849182
85,43363460,39591664,32642864,46169492,45503652,37852027,43776563,21961441,372764,24984774,0.4781035381540422
86,20834759,20613971,20383374,19004438,19353992,43392337,23589901,39900968,37755900,47752445,0.5487653871369321
87,59512801,23097199,30217312,24474941,36342736,21689831,61577442,43698937,25244565,20648752,0.4552879137565725
88,53343805,405667,28448757,47702240,22163764,19334132,38337502,20211153,52752299,37522646,0.463761795197029
89,47989264,19758960,38962397,63678660,44562135,47322067,66801341,28897592,47544583,52277562,0.4705167859239166
90,37452880,39135566,19565911,45471865,35255663,21941308,46111061,55380852,38949616,63462713,0.5459895077246086
91,27737825,21384169,29699913,52743246,22122711,37814117,32622745,224113,52720343,27737825,0.4453267948275739
92,19665664,19922011,23289008,20387133,64839912,59540826,46125360,22418397,37477023,48934027,0.5451489000977106
93,19571215,46128464,21714013,22333577,59062430,19252881,46312718,30127303,47592680,40634725,0.4536577056561936
94,39255913,49212937,23513088,19406812,28361796,19051682,59227973,30614003,34489684,45750227,0.454313377064247
95,42100369,28686457,53135503,30115612,22182044,20001511,45533574,48614025,20847982,27369562,0.46977859038599495
96,52295843,47152453,51018682,44604398,59964207,27841514,22740249,40269548,20261312,21810154,0.48680631127516255
97,47453563,47652833,21265835,23370793,23478876,35614692,51393866,57014728,47629310,39581578,0.5224871796475787
98,21720647,21333627,22854862,36782254,35515156,58139137,58579153,29693305,35861706,64858493,0.5257237463549156
99,51667399,43532607,21193015,25364752,34317248,63579154,65132136,25026718,31059613,30593547,0.46517255580219474
100,28355218,23906396,37742399,19661019,42804485,32580401,61072988,38572651,32246737,63486197,0.45227797067177133
101,23606711,38254517,43831709,62257937,26371848,30967530,28788041,45479521,19459358,53970707,0.4697535231277998
102,24435813,24683024,41263952,34282435,42070174,28130052,43278940,60325994,51622222,23752697,0.5342619443966028
103,60250241,21575013,34250137,26432179,23706926,32917132,49353492,32223150,25093861,49441504,0.47010709321050925
104,434465,62381362,21903172,23730370,23065057,35950952,50740581,44573960,40889133,34160064,0.4763907283077746
105,23368124,23294356,23077931,44307625,58171634,22781515,55898407,37314883,24974112,24143615,0.5502392506265023
106,24256872,25600524,35781576,21556895,31532198,53840142,35253109,24257727,59773356,21274079,0.5309087540190915
107,20769471,39726530,20689478,20984687,22827184,45686296,49801055,39290948,36734335,20787869,0.5414434066639221
108,63443645,28896208,22129751,22347495,52269394,22632095,28764136,38270824,39241128,21007149,0.5428157711078281
109,59410423,44208381,37629879,28664559,47023006,24551743,47769087,25453524,24931622,47161614,0.5408675973299746
110,19269515,40131552,74698,41994784,19894545,38386546,32642410,65060989,20193274,53490214,0.4502668880843149
111,28993522,41971268,22573485,28473543,51115689,25186494,48042098,20465915,27962151,19861100,0.461459442769545
112,21048017,27170556,28338450,20241208,23978708,19341121,22358032,42752593,64932597,54998068,0.5278607175417345
113,43866141,25024867,51660663,52450843,51780301,42710545,24302513,28511044,59664253,20034289,0.5335244922888716
114,31582632,25940749,61580470,29236532,39246072,35061023,26484242,21396421,44450253,50725511,0.4544795748496205
115,53869200,21623463,53277888,59844132,45525262,19306689,20423459,38613331,51474807,34779425,0.5544426651274538
116,48951475,54994606,23719178,45509620,24622084,40699521,28892576,44014025,41691109,19960359,0.5328224310341408
117,31822865,40655780,23766044,35360861,32731907,22219752,48032349,59735426,41264528,23039676,0.5350123192555583
118,28835815,54449502,25699719,46324886,49321400,43222633,24124294,28396968,21272390,534955,0.5384414622986504
119,38928720,19689671,20649518,24045029,36461545,20213726,44441778,47360496,30463739,62289893,0.4828426373067003
120,46384872,58778721,55956114,41318177,31589659,40673166,29412880,22584368,24536825,20600802,0.47244460144288497
121,55835571,25471732,39560346,32233423,25252149,41349669,59738308,29415110,24972042,24496677,0.46165555392233254
122,30153059,24990775,46345852,32502889,44520389,35408172,28866522,22859658,22065242,35380839,0.5516955549836051
123,42910885,22966187,50639951,45710876,62079391,40763920,52640212,40918863,26581794,27712689,0.55482682289025
124,19690125,64928502,64736526,20154774,39270143,19497782,44910760,47526229,19579033,22760454,0.4513664521017953
125,20467565,64070201,37842614,21564934,21786587,21807522,36080967,32426251,24491731,22967461,0.4599916281626698
126,28418776,29299050,32287420,34199964,23105135,24690181,31307386,26280335,24498968,20175760,0.5518204862181354
127,63389119,59949266,38590823,44066348,41748853,21883049,64895267,50814187,27899990,21822640,0.5389199807940991
128,41979136,32217308,43128773,62059475,20198784,61805916,45730733,20893734,20792150,38063873,0.5239450280813668
129,46010364,271338,52079629,27412991,21645154,19332354,19646751,60624883,19901263,22070916,0.5471296701875019
130,28808105,39739172,60529929,36714027,27310713,24555875,50480076,38918675,24636815,43244036,0.5375515985344874
131,19696896,61762141,22698683,30279767,36992352,34433784,32013845,39614309,27930337,48056960,0.5275070840210813
132,30791113,32268733,25444317,31052421,21578763,32907956,35222535,40462606,24785091,59571161,0.48112178899677516
133,51383696,43213100,22761312,47055326,43796053,40191294,37858188,20176818,64610746,61883576,0.5534078484485009
134,25096986,33979380,47269289,53439043,23696680,58806557,58089787,39791909,48708047,43873868,0.5394629042157387
135,49101726,51058373,35437469,22243546,51710636,24798849,61613121,21338591,33079527,61675153,0.5233228499344613
136,94751,45094547,54590101,45546272,23067310,59754185,28340864,34330152,47555671,25915857,0.4518664683098496
137,20024357,53298323,24266477,44918483,35787662,50611617,23536073,28442528,55323859,30482249,0.5516576828263503
138,25006361,65180278,64786293,21377882,56362997,42037660,31544876,23409260,35673686,24315260,0.5221104677646011
139,21762272,30875678,21175,22137934,52456992,20923209,32896174,22135712,25510228,29502034,0.4736137955047759
140,39601988,22475650,20305137,21912982,20679894,24165708,32324458,19732080,51552170,20175344,0.5219999295159936
141,36952054,35552639,24668111,25336600,60052244,43823599,47984720,563907,25040806,21491269,0.5508604127578386
142,21775165,45497841,22143154,37244943,64589583,53845728,21710558,35222360,26283752,55850075,0.5526512332716309
143,23449994,39042342,43412932,19616765,39799307,36460388,21311287,40867029,21870257,63009124,0.4512519010628356
144,25282835,21013390,352583,64569550,37350468,46144477,38884987,44573069,25965272,26328024,0.4583489041334658
145,56909706,47027588,53370013,23856210,35102154,45726670,56390121,22155997,194056,47309824,0.4607059389371556
146,39543610,30562565,44819763,44041944,59749929,25353839,58679319,41745279,21197300,37514907,0.44916224056870496
147,41262421,35094197,47156892,40180844,34268368,19765308,45718780,36012305,48490475,49176816,0.460911213817229
148,33321499,32590975,31211004,24757466,19841210,20134517,51508819,59829270,37428877,56794933,0.5421926718485446
149,20546231,52712188,24903504,46124940,25971865,21356180,20871965,36345286,52551447,41921496,0.45684856272948715
150,42209344,24019622,19295384,21222993,22204905,50802118,32266725,36041615,30712777,52287285,0.48133488551384235
151,41318826,43763866,45704800,60423288,50255902,35609485,21761688,55341545,45795882,26674222,0.47222008041577757
152,59278325,48398773,36880653,22623331,24083035,114611,26653235,58484650,21632054,58689729,0.5479599235087859
153,19062030,62693490,27450957,39934738,47040384,34238979,503606,54816181,36841444,50513616,0.4542845001623669
154,36816070,26357172,24530717,32610457,26196430,41688782,34432795,32924328,22621481,52763202,0.4663048041397267
155,28830458,44205241,38036611,30472095,63550221,31930907,59703192,47511629,42149713,28347575,0.46938575857804915
156,35393699,24550137,22638927,23480969,19813577,36828867,30527332,45989432,25891744,39685894,0.5398873021522145
157,44735647,53039502,47512587,40417382,31125352,30486577,50920984,25098208,45496480,30282306,0.46829908408861104
158,51760689,60252136,39705668,30418719,50646277,33101876,31443090,20453381,43753628,22388233,0.5434028802878896
159,20984383,61279770,53864819,53006669,25151915,21605119,32416297,36062001,57330391,22804523,0.4587051728924299
160,24791621,53956872,26344274,31078731,21672289,30648019,46161002,28772730,59733838,36740570,0.5525139339160103
161,22321924,30963793,32642784,58617535,59755322,19698563,37742085,28356280,20600456,24579009,0.451677656266892
162,36783663,62089846,51519242,48356636,62089846,23684294,63562191,34135840,23108283,19102433,0.554599729481158
163,29532870,23712564,21042217,25236335,48407820,24984119,38962551,46168532,21280121,31453391,0.4662808514399794
164,45992670,119364,20046317,34952410,26777303,36090318,61063360,30751151,28629086,34526403,0.45264393945841136
165,47262467,29274969,50861207,30834992,19434863,58672565,45673722,36788669,40706764,57689094,0.47346759369546865
166,62245574,21375831,19421846,65102355,23108537,21704084,45493219,30407194,19308470,31786141,0.5354013979121985
167,20167922,32899028,27691215,55357178,65009290,36754106,50249832,52714105,44224527,31797469,0.4592489901055309
168,59108402,38111335,183335,39487637,397438,37506318,48648889,48559994,39091120,26147053,0.5449001293994714
169,33983994,29450458,46146481,25094073,37380823,49321293,19147868,20108463,53409903,20945000,0.4613018237033565
170,63434673,50481211,38880981,27394921,19037039,23380851,19769498,22901238,45519403,221434,0.46544962340103313
171,47627317,44360940,43471507,54321377,19551667,43944920,29059573,35150261,60590202,24963028,0.4750704487565146
172,33329483,36412996,59461659,77769679,29462156,35613815,58718134,53756735,42022634,28289553,0.5283616095031095
173,44017311,43263833,26191635,22198673,21433516,56311152,59762971,59963459,51730700,38976954,0.5388696573530819
174,56006347,21063186,44002634,54807081,25264073,35702426,23746693,22970297,47603728,20971,0.5476975372952672
175,42798723,43877719,43270392,38332891,36379857,25786275,26662438,59080466,25116097,59262523,0.4452564766474283
176,35580630,48663544,27351794,43782750,23496489,28831421,51470952,36371324,44460764,29461180,0.548984582841348
177,20894567,51823339,57539199,35520594,26591827,62256980,26636220,21532135,21061858,48972389,0.46669589548468643
178,24857727,49043122,46138306,30802523,23464889,24457761,27359826,39230697,34976858,38277351,0.4652640588109015
179,26760466,23741394,23157050,61719320,42821027,51560970,34288534,32859889,21383031,34121371,0.5250484164293354
180,23542235,22532403,61533405,19035922,46070147,32625472,21771648,39223911,28713797,22963965,0.4620211761981858
181,20464901,33689683,50577144,32986518,21299086,53449653,49353849,39581515,37492081,20426265,0.47641651423016923
182,35991530,28732529,32463200,61169288,39090634,21350693,34515924,58450645,21751675,28770078,0.5461913942398194
183,51579292,47794925,55802388,44299081,53035212,39651477,43039126,28629574,38673516,30372507,0.5256550952271537
184,19052266,32847889,24661059,358514,20633451,43889937,27659091,40677638,28970931,25307118,0.4487645340138031
185,67941592,20332632,29651085,20613806,20417025,35872531,27453218,25609688,25216094,59982763,0.5436298932741717
186,19709627,50334188,21072171,38715318,20763748,22968955,43485889,22957706,21135940,20038618,0.5407268946813121
187,32652762,26384984,39731825,32800063,59540699,30823581,37173469,21870376,48535584,20234191,0.48209595241529585
188,35433286,31211086,23631894,32772644,26450678,63580013,42728318,54930780,40290997,53461910,0.5314317856458461
189,51144608,25074232,55995109,23760762,20328389,18990606,38131765,47007324,54629244,24559537,0.4622152102778833
190,30055565,40529145,22957451,50422709,35313000,51623005,49307722,44185061,47722113,46312401,0.44541965223583907
191,43145906,52120806,23105785,54342959,36441709,34855832,28774977,51147264,23996528,20787284,0.47772486959104926
192,19889883,23452712,49962744,55372431,31506475,53053078,27384481,48369585,34912137,20810379,0.4774527547798021
193,29578795,34091941,20783797,54994763,60509893,38898163,32872310,34082408,22221445,40833481,0.4582404392056679
194,82336,62549186,40603329,44549108,27443282,21158570,35384246,60756130,19761015,28804061,0.5292583647994303
195,34715604,37009834,20553615,36715843,40761199,26242580,44247865,24995729,49336256,21410493,0.5439843044322248
196,59373808,34058123,37119523,39952642,60490242,45585507,28335480,23537805,24728822,38795482,0.5165179306989502
197,27797026,31264914,20448280,62030659,25384443,20112503,53466229,55005832,34159741,21348479,0.5438752091331278
198,24741979,48023173,19415806,39734608,21862271,20099146,37241793,23329174,41761356,60441494,0.47687301197528564
199,36189614,41701569,32464259,43236105,19194484,21860546,24840418,21306643,24796377,29345296,0.4833645208420316
200,31757455,59158559,53161512,27382185,45815044,26339958,53219398,26763943,36980099,25492612,0.4466879931151603
201,26847039,42951994,62150978,34208661,58212290,36839679,20051623,38768801,30317341,36664321,0.4649046397905443
202,25748059,63859395,30462103,47048137,20347745,23163952,35768898,50589305,27392091,28762834,0.46972218048250663
203,40885473,43900667,34604894,30416034,51403473,22712777,32637844,48591439,24974811,28510337,0.5330588630479915
204,49912344,45850380,44553384,32329573,21623817,20694067,31764767,30034403,21508995,58451305,0.47091030912693516
205,47391018,21232113,28620646,58710287,46996780,60230340,26530933,43573807,41217093,22452789,0.5490068554651488
206,26305169,43329347,44413527,40633513,21009618,65052481,37847925,35600799,47622362,19658852,0.4464586990764898
207,39820450,31258663,43745882,25964951,37867092,38834661,25215489,59259321,51042117,26787717,0.5336697605742828
208,21152080,31549547,50968388,38364186,52970255,47737724,24222961,22643256,23072976,24628956,0.4484347624371746
209,21335781,63596070,34663852,45315896,23968015,49760592,19542267,31595012,34288585,19590629,0.4614205018637407
210,23324919,50790852,21301646,34191309,58862573,36801159,28735473,63550534,45807816,47561713,0.45219716163399104
211,23073423,34672612,23067113,47507362,30493342,23096737,20632271,44143588,32903904,45060893,0.5303299132679619
212,35751807,49214369,29383217,60640747,34173117,93504,28521284,35096238,21358638,39207340,0.5230520140111461
213,60314756,21628658,37133329,45122978,22808233,21202134,34118618,61596889,51164872,38975378,0.4895170469962424
214,30089809,49881122,32591690,44044964,48439832,35882742,38292267,20187423,21771666,50828509,0.5117491567525915
215,27859990,41289340,41259617,35424067,30638681,45138588,27719568,32361321,60699975,28834913,0.44906568250622547
216,49739747,57029168,30924715,61574,21787281,20297034,23801965,50413450,59236517,30883940,0.47692620841986355
217,61214255,23024171,204466,23618322,44887362,31117703,55466270,49922691,39288394,51115115,0.5455716155394675
218,21323819,23084868,22070487,22902461,54329322,35688930,25027252,27862994,24426739,31212239,0.539795982066917
219,25690891,20256831,30692719,31895141,31420256,31191917,38786942,37180417,39251618,39783635,0.4531119811130117
220,20546447,47494359,55849457,25863808,43361692,32914440,24505582,23837609,59920925,25121292,0.4514570673519311
221,19594534,25923547,42740545,49700526,22623821,44502414,24525236,27301667,61542822,20003141,0.4452804413356409
222,53872902,51120361,40122495,20092001,20558663,24369013,45542716,53803235,20686020,34069344,0.4509237797431708
223,36461602,32224748,50704498,39695229,27862705,21131636,47016410,485725,55800810,59276005,0.45321734830460164
224,30231072,38665661,20416518,26167201,51812569,56539154,22694283,34250696,64847684,43400702,0.5429085504456477
225,20134011,36352032,24363251,79727,35500681,21101659,46002556,25117912,44159827,31254282,0.4755139731562879
226,40780621,35942363,24895647,38357173,22543578,29658394,23011310,20514978,39061447,23872849,0.4713108451797555
227,30939947,40770764,35740227,26376395,19145595,46084395,65134264,34781960,21873958,22838460,0.5399587890776164
228,28910346,59228390,25375889,61980675,29149346,57001873,37815881,45122326,23115855,39938150,0.4665856914636827
229,23371418,59441241,51020463,19126001,37019562,547131,464024,23403783,30036219,52681171,0.45934918571693073
230,24382451,55910793,28590781,40621934,32440748,35428562,41922312,36411531,22813069,51900243,0.5227315548093452
231,47105072,24817391,54730229,37911818,48289174,21009778,30087017,45625540,19759079,22337259,0.5376260206031578
232,24921988,46239359,32870845,19138929,33660012,54930349,59839597,46326157,35748791,39245645,0.5479044214445381
233,20970456,48351963,24276301,40550320,25278824,34298682,62269970,56297961,22917125,29790297,0.4577864421459413
234,38040030,32300776,35711778,21079752,23289793,57280057,22699090,22870591,20758785,31392983,0.46537544236997186
235,35962603,34460511,20183527,23627365,40099257,22981138,30355817,51450396,48063004,39713692,0.5315009285491682
236,62299497,46314660,25743437,38891862,27221528,42070698,19292037,40691362,22410295,61809077,0.5199060283513666
237,51655447,44247908,37364620,50521364,19731186,46065207,60749487,40393532,24749960,20679863,0.5327041409960268
238,574527,24324350,25148785,46183789,30357260,26849657,21116026,40725346,25857316,22949948,0.5315126002463985
239,62264390,37457916,34489312,37481636,28363661,21805058,59303451,48246207,61755333,48934230,0.5312055689854941
240,22911553,50664721,42806111,25215935,32278183,28467765,40320830,31123751,28930219,19127804,0.475964568981444
241,51446988,20928168,45713954,35027335,40689706,37966858,33419884,43549663,49235180,26379862,0.5546275409192899
242,19612148,64631045,48383072,46603089,34972409,40828440,32010273,20794912,50934783,24160843,0.46738148704841953
243,25493577,22503330,28356636,22388759,34532793,42941246,48385655,37859582,38864047,36757877,0.473798587358321
244,43608914,55355601,21039754,43273308,37836701,20827900,2387,22036356,373422,43187744,0.5228454993471217
245,45541474,37290440,44318687,48508644,22913248,40009668,22204325,43421035,53362032,31079513,0.545693399750804
246,19052275,47554941,59379738,34057546,66103441,23278025,45244086,46929451,31128835,32535870,0.46475130726310027
247,51066808,19646627,23860116,38819020,20705117,30000421,37272176,23644237,50730550,59843787,0.5157940273344537
248,28433843,37987439,36383621,38847159,54432050,47707104,56461133,39290723,35551662,21874114,0.4713905570867993
249,44038842,60825710,47016798,24984528,40885356,24497249,49960965,59732645,36209927,32187976,0.4580248911370863
250,56427476,19807314,37352945,43122271,34092760,25077699,58189560,34010983,41318916,32679684,0.4534712078558971
251,39685906,64510839,43557998,55956711,40245617,39128263,35418226,21314373,30598044,34850519,0.4716469964173137
252,19689720,44212328,20660057,469192,47548655,24326822,24609515,38383365,24723203,26385556,0.5213258918265155
253,24021871,38595361,62929235,31557364,40670033,38000555,49217502,50827993,37454840,44852443,0.4499521295491793
254,57459035,30148442,41983022,39174202,34656275,19769540,19866750,29634439,34716390,20352068,0.4654341329097953
255,49062716,36487113,44769506,35693750,52407274,35048466,38479694,50972896,51535020,24458857,0.45177513407700004
256,27708740,21717077,34269100,34285169,43873881,53620275,50159387,35788889,32355020,24527410,0.5352692000223999
257,168615,31780138,29482891,22674978,64890098,57069228,44849010,32569266,35632409,24813357,0.5283468192200088
258,51456874,28433345,58062592,48335694,32047349,41801756,58070626,31186681,35212619,42910311,0.4694428903275845
259,26039411,36711466,32501067,57391514,21104203,26707733,25030496,21651260,47166097,31190698,0.5218293332060207
260,29371531,21222835,32268806,54955383,51076541,38701533,71801255,50163737,41733289,52707670,0.5149905485955076
261,24888030,45732898,64753771,30875771,69961493,21858764,20996074,27693381,30417464,219271,0.4639804230361803
262,32886883,23989950,24350277,49379172,20958486,21128691,24250229,20804081,43760894,41279377,0.4718742021014713
263,20367084,26325550,20814834,37852836,39131403,24399539,20404928,27713438,19358578,39684732,0.5462491850918589
264,33999405,50100160,23131413,58701877,38171995,45311336,21197799,25890789,35430735,7751,0.5415082986409089
265,36330526,21861066,50454231,24248499,48134049,63666126,26758135,27864000,31537228,19833362,0.5468528793285845
266,48072221,44623220,23080236,20324367,23453595,25830106,21809420,30083710,45127566,23212624,0.4505925696576026
267,20531369,24505609,364703,20927163,41001999,37745210,42204234,55000282,20817602,48134226,0.5495701420046067
268,40717050,29558546,64767435,35007362,35783613,83327,47259183,38254091,48450177,41937865,0.4771140505857606
269,25001876,49051703,61329222,61800898,29760373,20226988,32567961,19629087,25966288,23721643,0.46189107928674666
270,64893818,23360694,33071258,51015411,50203051,35794169,20551460,30169955,19515322,24502730,0.4531151973153366
271,26697445,25426128,40748826,34052780,20413979,41239948,52980510,25038318,58680629,38582945,0.5377656761791824
272,22003578,46178598,44776586,56821701,38021644,51526988,53405673,59304067,20750458,43580330,0.46911115792752967
