,blue top,blue jungle,blue mid,blue bottom,blue support,red top,red jungle,red mid,red bottom,red support,blue team win rate
0,30665058,39261230,52290559,19159387,56009464,22860658,451300,54781775,58440115,20611906,0.5287505638922686
