,blue top,blue jungle,blue mid,blue bottom,blue support,red top,red jungle,red mid,red bottom,red support,blue team win rate
80,29625102,49010038,36900857,42799548,47707635,31592859,20297256,45500705,48710409,19424420,0.5499144149091311
81,39753376,60449703,27695737,20246447,26519866,47251277,20875160,22147793,51765661,20172619,0.5034538227042177
82,19314345,29040,51879770,26280885,38990026,46054145,64895267,22346648,30018133,22709431,0.5390641711450747
83,20578714,40831022,54910594,35250087,55396433,19374398,28839286,24667793,31704192,45282029,0.4658025207003136
84,59421301,22491132,60175853,37297509,19959447,46592785,35764130,20526379,35715143,60722628,0.5450656020185365
85,23994144,40619808,34754003,52669538,39592713,31760319,47073776,39064015,25352677,45437838,0.515824985264735
86,40489861,45970569,43374262,36722297,36337202,38963443,21651719,48493763,21256777,29260216,0.5479189397529908
87,24071270,66423181,27831527,38161559,20633942,44707179,20243048,32701348,59383723,48615797,0.45265148195413535
88,32200814,29639701,44369606,50629993,25881381,50244731,28715708,39128263,48713505,23686515,0.5470632604530102
89,19805982,32749611,44693547,20941086,20072999,48441556,61688823,32041344,22514443,46609931,0.4629389123974384
90,45060774,270613,30036646,20452637,50801655,25006489,22047809,10847,321366,23253434,0.5367748336118169
91,27798831,38270018,48566201,23064833,51021720,47554590,35199477,35654498,20391132,36365550,0.4738320257185555
92,25874010,24626600,32837283,20859002,35437497,46599688,48417986,61314070,50469272,25984905,0.5057562084111449
93,49220561,31249208,61650545,28776900,64840702,34706811,38150530,24502378,20051665,43309285,0.4896398501074646
94,60127724,32169389,50480646,43203483,32267763,375903,24440715,34302706,32730537,23227915,0.5232967932525561
95,39052897,23304052,31321378,50892744,22465881,32890980,40948001,27831826,59145947,25213356,0.45265148195413535
96,40724412,20024721,24256148,20084975,20899995,69980799,48096422,45806810,34040817,23080264,0.5353432037894009
97,24291307,19400107,38275336,41050661,24985821,29598643,48407836,48161193,40673166,22667893,0.45008558509086893
98,61467051,36580916,507440,21210591,22829496,28413145,25726185,29608128,19657945,56711191,0.5
99,44714284,22761312,38674808,53332150,35545075,31424903,50984186,21461797,21808355,38876150,0.4939560085380321
100,47072525,30295291,43256896,41306537,53346710,36780392,21191074,30319928,20391969,42989494,0.46122190794282847
101,63839951,20449017,36029696,23159148,26151357,60994705,60519676,45088951,53816076,37080262,0.5074828428286847
102,31562988,30780160,26162523,53290286,67941592,21192736,50882540,23052389,20578252,39551477,0.4609358288549253
103,29544765,25220873,19791482,45127069,27250402,37956057,47120675,20872316,29139701,228891,0.5270289999278313
104,52420137,51628985,41777491,37820692,32618247,38620805,29581820,26354038,36031333,50484651,0.46007774672295515
105,21282735,47349654,44586237,23272706,41235128,20237137,47171471,23589235,23355000,43674002,0.49884870948817706
106,50952549,35281048,25510228,22461697,47540202,50405419,24540314,19331920,44931558,45444064,0.5218606131992323
107,39721025,25897934,25717025,46037424,37825438,31986637,22761642,41289789,35710639,42023242,0.4997121768951675
108,20731184,40010757,19207322,39792856,19693721,53620275,57009075,30065977,21876892,52370513,0.45179589650048374
109,26390935,36420114,29749839,32236547,35952262,24561429,53989166,23101879,59973839,37924953,0.4632251663881828
110,30468449,44317862,24890111,34123478,390794,44713728,28964805,35629754,37300983,37689822,0.5227223661255553
111,43221401,37841933,19543367,43940670,60912956,25126533,21047681,34734881,55922035,52380209,0.5436378107317177
112,43190838,60291147,52325614,30425337,48104347,43824250,40443957,9317,31122765,19928622,0.48618800429324927
113,39099471,25118832,228178,21297745,34248046,55822812,30029644,39850605,24984557,44787330,0.5270289999278313
114,19675019,34719364,23477995,60052207,59999482,45202973,38842232,28909849,40562331,51432931,0.4792885922606635
115,20000027,26571780,35271717,22700728,21981945,20421860,21070349,39043858,46203701,38830634,0.48676322933942145
116,50839484,46542685,20974515,43274409,20567002,53710133,43019587,23467402,54954910,21393871,0.5319049595315828
117,27300661,36814654,45651015,22077659,25275263,51588354,55499848,35232970,24784083,50507,0.5057562084111449
118,20803124,55982748,58319767,41201804,59574075,34291787,52021555,37940219,30639599,20617507,0.5011512905118227
119,23315552,25413063,24840809,26413897,48159478,27355659,27893966,31664820,43881450,28665759,0.5103601498925354
120,50614557,22513355,20648821,51063887,25247829,35417681,59349257,26117720,44441778,21267056,0.5178374614404906
121,22554643,35785946,44551312,24931622,36565702,43361058,43324091,29188721,21255694,29622334,0.5083460956770232
122,19184001,23658777,47485018,36825279,20084509,39775416,35559548,28530892,36444230,22267966,0.5129491448928637
123,56927241,21351455,19904188,22345310,53322845,29709791,35118517,39932003,38315683,30242637,0.45493439798146346
124,28445966,21133001,23953077,23392719,43689661,21684052,40741141,61523494,61229607,28791047,0.5227223661255553
125,20573819,21035810,38997124,28434603,26357748,34229833,21582999,36971301,34500681,47043093,0.5008634685514937
126,44149183,25284117,20193558,51558875,45811225,23307989,64399347,496363,24774387,21947903,0.4853252357998509
127,32671196,21489647,40788140,59843659,38386310,47037147,37428809,59858436,55337929,55453215,0.5089215702448848
128,24070338,22684744,59740002,25985055,48081156,30631160,28885718,24993908,39182326,25403417,0.5189871922607888
129,35751349,44910760,23354406,25146922,29601106,37483697,46434894,43116057,55389707,41696828,0.5261679742814446
130,21247987,25162118,49539251,53972347,20946711,24271963,23719001,24852305,24969654,25932206,0.5025903850536062
131,21397397,25118762,45431974,527530,47458993,335643,36612152,20617448,53333552,11062,0.4815876487773742
132,21544575,22268054,42979494,61916326,20401361,49460413,32581986,26372311,19969664,31945237,0.46093582885492557
133,53388172,56642014,35255818,45879454,47489218,44523084,19492714,22785706,24177853,50944173,0.48618800429324927
134,32361807,37416409,23033885,51787928,41964004,44183128,37276991,36730471,41745279,31715799,0.46838170217189273
135,21676199,32153020,25180769,38328316,37821740,23336082,41185334,18994804,22607568,48326628,0.46379774690361636
136,38899411,29712040,45641833,236455,24582984,53941485,60480198,38800406,34190553,52809563,0.45664783436548556
137,32887262,45765678,62929139,22712926,39919163,56298626,31545868,62299497,24147015,21739032,0.45579098535913876
138,35445089,51041016,29722097,39961160,19249135,37751142,45480813,37796653,37355413,23991704,0.48618800429324927
139,36829506,20269392,32410917,30350160,37846122,43696210,34564569,26771271,47011155,50660269,0.5255938703945963
140,54911089,37055530,20586355,20981344,31586706,37117083,42743558,22195378,31562620,29739336,0.4830249613069128
141,38209187,20404133,36790778,32525583,19930988,24500919,23440940,23536026,54800975,22798081,0.5103601498925354
142,50134320,22773786,24814587,20051355,43135044,55350914,32956830,25148785,59276023,19743189,0.4729710000721687
143,34238424,59673264,20880531,57004432,36614556,59663035,39180222,53951167,23211362,23928992,0.5356295771138211
144,44798144,21190634,19830972,19842226,32560936,20128558,38250425,23340975,21339336,51881250,0.45607657287118863
145,19742470,38250374,31036788,29249541,37846031,36329864,52723478,40399118,21270688,43402898,0.5499144149091313
146,25736184,34585853,26309152,31741856,52909152,30339656,19789838,39890271,40954449,59983225,0.48130022207044143
147,24256686,23552246,53845227,20130968,40170764,30615796,223931,45723947,43549079,42072439,0.5276029280358775
148,20372409,20350970,35377031,39582661,20095629,20129196,36819174,34766243,61743176,35341939,0.503741630930979
149,40648473,45372140,25379190,30205252,51459167,20969619,23589951,58682441,47120623,24224391,0.5467779719459286
150,34341794,48984076,44382053,60133913,25256235,45362457,50849603,22397047,60715039,26091184,0.46866838474619277
151,38180791,26754359,22623583,24798438,26127004,22963644,43942397,32224330,37763868,21160717,0.5230095872975623
152,31217716,24211720,60687436,20942328,27639942,20041014,46045974,35852787,42193392,27269208,0.45836229728523653
153,48506553,22836121,19819591,24247413,37492893,41251696,35360432,58439819,38973765,42048033,0.4844625547604993
154,25086155,64855269,24245409,48400411,19534254,27351748,19814532,34723620,24845166,57482979,0.5330513938844411
155,22029746,74063,38871406,23750151,29392984,20759584,56881255,45175539,27705678,24743467,0.5043172397550598
156,21997738,59399893,19223617,30967771,21756120,51061120,30572108,49276401,37440728,44845766,0.47096257415058745
157,24690229,20142387,36421952,34874710,38149758,19824656,22218458,21167124,20018173,24520256,0.5276029280358775
158,24149257,39485583,25804232,31063644,22669172,18990351,24393674,34521721,26252345,47894785,0.5017269319527378
159,26716368,39971956,37568529,45028312,19714393,38375381,38032004,20399265,24582527,20798601,0.5402082283237456
160,37299207,22697108,62693673,20773521,37785586,20917780,128322,37136103,59766748,19538169,0.5232967932525557
161,19907742,47594508,50738053,25328621,59430155,48166098,31829526,26294813,39680438,203414,0.5387780920571715
162,38866807,29658568,26406430,36743660,22345169,37792045,27682611,28893462,43991967,19527216,0.4930926841780422
163,31914977,39560413,47187695,32609729,418356,29383217,46243508,22872120,20699003,136117,0.5031660121885893
164,47048717,61061422,25054225,23374115,24899219,39608370,35666422,47845844,44359341,37747610,0.48762613218068407
165,50514273,24822355,22128184,45127199,30261869,30810938,47399723,58472910,44412601,47240539,0.4658025207003136
166,30873260,61140719,32351048,24839280,25348002,31462768,41244278,19829750,21794812,54449914,0.4620802977321985
167,24951967,45550342,40282049,31018162,45861234,30279388,37446796,47562212,53790854,46074221,0.5462073029254687
168,35437609,45221068,23368594,28444136,27339759,49089202,59793072,39790079,27313544,47544663,0.5115108912177917
169,31081880,24776889,39882671,64159497,44045837,529292,53264473,64830161,23854240,272816,0.5476337445404962
170,44242562,41808711,28863593,52751292,27721211,32002205,35390518,31741543,20212020,34001362,0.47239707196412256
171,53416612,22792015,53034945,30402237,20323870,25351006,44461454,35162976,47093084,63595135,0.5046050399709767
172,43659456,36644740,51702701,48396359,22574223,22657867,30319379,35010360,20789992,33089327,0.5103601498925351
173,19970675,21315496,45128621,40484328,44319311,40874417,20843414,24115768,26719957,56362455,0.5490594041061906
174,20187485,23554004,27051175,30045771,21936151,44852443,27790023,47339527,43527602,44712199,0.48158764877737376
175,41903867,36473888,59261769,38979788,21029832,58708120,30381025,31182173,22222664,32215349,0.4626526828335072
176,59719432,20063529,51697955,56413436,40441986,38152085,39644175,51982801,37162268,23184509,0.5230095872975623
177,23995277,37335292,38321684,25562958,40689125,53341457,60248878,61213940,39765731,35219441,0.5005756460189139
178,43490498,25757332,24146447,20442373,39286461,26694061,32695110,319053,50836560,23146851,0.5103601498925354
179,23599459,32977084,40433359,19453435,52882868,30098100,65123408,21952685,24581322,53902196,0.45836229728523653
180,37805903,32580617,35249523,39284969,46381932,22619126,29570357,44176972,593971,37166668,0.5339109913146218
181,63139,48383697,27951257,48361082,40628187,32765147,44404496,59391928,21151598,20867198,0.5161125148126701
182,20110132,24329307,44504353,39683771,34977114,26379534,25499221,57005156,43986782,29799760,0.5037416309309788
183,28670538,40380714,20141002,26663778,39078810,25747787,37060370,35768039,23656330,40150609,0.4971218004251891
184,24972496,25630172,27191743,20779643,20591088,220104,20391348,46342947,32636227,64926667,0.4712494361077314
185,51168564,55816920,35078626,28406094,29651613,44934352,21873958,25262814,47520369,20520305,0.5456365124580569
186,56909509,30962406,23841667,477020,20333965,46157362,70233455,24973477,26325403,19439706,0.5089215702448848
187,39907132,25283046,29434362,38499618,42764707,24525236,43732851,29222976,22608860,21762,0.47957592835582097
188,42072833,20500252,21196888,41340916,23078712,47782394,27442281,61502571,22087299,22194967,0.4907907012420864
189,40386162,19169289,99522,19361116,25209870,63187,25202164,39986969,50631358,21776189,0.49194164999676254
190,56349554,23226001,24969588,35155678,60105688,31240614,42102114,47604996,44833218,49720523,0.5499144149091311
191,21836142,21187780,19536945,64912257,59317138,37281728,22758642,46275630,38305539,60012640,0.5490594041061909
192,30650649,24482360,32653467,56952030,29379795,43405107,36229390,51004153,47590137,50235359,0.515824985264735
193,52843541,25755487,38259327,24540586,59126222,49599527,28754730,50699609,23039185,41203909,0.4959705633218389
194,34179674,42777869,34627630,35435253,22623821,40030556,34933240,60691334,30709241,49358720,0.4732579910116047
195,45417513,38318282,21878884,58191784,50613009,38620288,21497539,43355065,24518382,24141013,0.451795896500484
196,53142711,30126037,19853419,35760555,23080394,35096487,31966806,50205844,31140013,267439,0.5117985579633931
197,47650043,54953561,38275421,24995374,25256165,45284959,34493458,55579747,36794681,20759158,0.49280491829094863
198,53744915,20917917,21477694,35869241,34662639,20941579,45567524,30673381,31245567,59694640,0.4991365314485064
199,32216474,33759650,35900563,25729577,38802186,37930069,21111189,24889865,41270381,39531,0.5407800988058572
200,21781064,33051106,19120072,22856409,40099793,20478785,6681,35219560,20323199,45048479,0.5175499987447865
201,36716828,34522118,31460118,59994841,27777925,25421232,24139899,58152323,58763023,48630101,0.5175499987447865
202,37446551,28675640,28411251,52269642,43889937,21545142,21498206,19993793,29166325,44699329,0.4867632293394211
203,41262522,119357,23877298,59162950,34824753,29410623,20962893,37501927,21231903,43843296,0.5092092987579137
204,25164881,53085952,22214578,19565863,22410258,44777129,35394675,40369665,22205425,25233638,0.5499144149091313
205,22464317,21589966,19902895,37767778,39279144,59511765,47452675,20444633,34135286,30482328,0.48820144203660687
206,48243120,56483443,26715686,21511413,32536571,40499738,34288568,36391980,23183426,19366083,0.45607657287118825
207,59373808,46750070,61719901,49240981,23667810,21964877,44399196,21273476,42163397,22707668,0.5473485180458647
208,26128617,24739012,37089775,20335182,25241081,47280273,23764537,24521558,40868716,43434186,0.4546489278574168
209,45851159,21329537,34889889,64179259,26339992,24357380,41673466,19328861,56471255,20246695,0.5207114077393364
210,19424922,33090550,33351147,30525239,40062700,24070149,24165531,27209412,27346671,24961687,0.5499144149091311
211,59432941,22155850,41736254,65083084,19554242,41702429,37386729,55007783,21232390,38230462,0.5178374614404903
212,31554031,64762795,20351783,60828170,23972308,21222817,48688322,20202213,31740854,44818451,0.4569335079777882
213,321668,34083859,48120539,64826675,24327915,24839422,34693766,38983522,31324813,22693935,0.45236625545950415
214,36474946,24895572,19821097,59362704,39982488,20975803,47743426,48150349,53268786,22896822,0.48992755307256153
215,54361182,29079181,37907983,60960304,36534519,21169650,58704311,31146311,50666378,21194871,0.4675217804246116
216,59142949,23684803,47623995,24618649,22074505,40379285,35408172,28362360,39028962,36553607,0.46752178042461134
217,48443304,269528,29289031,27900046,37110789,22222588,20186663,20800296,36880317,25150617,0.5307581882437326
218,49959669,41348161,48580084,65070430,80610,39086662,26490581,39929773,23298819,53110326,0.5301846800039021
219,46561234,47784183,53327754,39522703,19255543,35570785,44084985,37809626,24706868,53023409,0.53849198742417
220,28350617,31999364,19529219,24325330,45542906,50846377,48633488,20979298,53885391,41282719,0.46752178042461134
221,58726378,38377172,37778143,58681460,39217387,22592536,28322655,30914726,237766,22758716,0.5115108912177917
222,59650351,22566215,65052406,44573619,35969650,61679101,23352849,53393399,20435162,23353811,0.5227223661255557
223,24142178,31700518,27880052,26060454,557080,28896600,44414007,52350665,37269751,43146347,0.525880930891169
224,21218321,305675,44070550,41735838,41331754,24662752,53116209,90826,25296742,25267038,0.4580764838751863
225,53756675,37344615,19854724,36714611,52439430,50815655,48383695,46310513,46769608,23509440,0.48791378310599354
226,21939113,53483010,314151,21409715,59306380,21106607,49091156,58963148,40202114,19206851,0.5129491448928637
227,59963459,19766752,19375405,19194784,34595087,56500858,35028536,24562959,25260091,35251957,0.5298978958926076
228,47566851,36573729,34666080,46396796,24304776,60189390,19113144,51807907,20277966,53918571,0.5083460956770232
229,56572119,38929312,42732295,54995378,32393368,30425445,29575318,26193815,22627386,26719839,0.5115108912177917
230,47077231,34969421,32521064,46362049,39963427,39755166,20929086,23905724,19998845,19527076,0.457790698054074
231,49469097,35870765,30729822,20230266,54280052,52740535,43736050,47673509,51759829,48503078,0.45008558509086866
232,34862520,43159914,50984264,30846560,201911,40723611,45465685,42696729,19545327,34183623,0.4896398501074646
233,40230247,45163590,22152307,42731986,56703733,26343752,43786013,31182503,34515924,40594814,0.5094970211696689
234,35162592,46242234,34129269,52849290,50889842,60281116,37508125,46570977,151060,45545848,0.46322516638818306
235,36700565,35727078,48991023,26319729,23600505,26691002,18991371,47662398,40287688,47568310,0.49424379158885506
236,38950021,40678794,24423229,26127464,22179410,32260812,24271384,22773377,573546,42971066,0.5161125148126701
237,37230769,38047428,20380468,29209561,46100053,59764562,38886827,44804637,47914720,32200872,0.5235839838014192
238,21147626,42832551,47003483,20466674,37566029,25040698,47683381,50875318,49092714,46991928,0.4919416499967621
239,26532489,51862086,59631608,25287879,39212042,31384562,22347435,60193720,37084225,43745882,0.4971218004251891
240,50432363,61666484,34976897,49999263,37432364,39102748,47854290,44806153,30651890,47493671,0.5109355350429903
241,23219012,41937739,25282318,24424250,43887185,28456088,30532091,15885,26500527,57281577,0.5132367706605789
242,38171545,40778311,45735446,20474395,42689350,37872893,50874721,30873133,32991871,19213518,0.4876261321806844
243,32845104,21947035,50179009,53759207,43639459,20688502,35051109,47584594,307676,19451344,0.4629389123974384
244,43529634,7492,32032701,30390886,30433463,45356366,34058853,19576991,20530236,20281147,0.5301846800039021
245,20102027,24072365,35807912,31809644,59784109,36475888,31144073,47040115,35673982,39578119,0.4787139613677733
246,59833088,47279748,169939,39992054,37991742,19800065,56352090,28469599,45185135,21021666,0.515824985264735
247,43215560,35740143,34901989,22609095,25961522,32459932,21069355,36140461,32636353,39553987,0.4882014420366067
248,25281262,29568466,29307758,44894117,41315882,21262857,64129583,51872154,43935566,30115772,0.4744061296054041
249,25234438,31992723,41885703,24277833,44055890,19295384,35239886,23025863,51112856,37418854,0.5051806310571119
250,32430638,35437421,37033575,53288505,41700651,20281648,25281210,20530710,19257703,31163355,0.4603637480589417
251,59791466,41707859,45814455,21315796,48727738,44083851,45661431,36396536,53338651,47674269,0.5023025688157036
252,32789947,258325,23144473,34352398,25172345,45558371,25842515,54821867,47813696,23976042,0.45008558509086866
253,19358694,36424488,22888452,50574605,22074212,21964982,483465,56851893,47021651,20222745,0.525880930891169
254,31047523,50365119,21545676,47544583,61484786,32001331,26851127,30242400,32977549,38253874,0.48561281583400134
255,53509136,49024668,56490036,23654215,24863380,36655550,49329051,24620166,23432068,23309462,0.5473485180458647
256,29800718,32035453,39743413,35165766,22560669,43988057,56836573,64844886,29183590,23095978,0.5025903850536065
257,35620746,44584657,40180539,25140835,31158362,41333774,21389004,22289427,60304562,22038739,0.5447801022704682
258,44736522,57506155,41761868,45604947,531370,26170930,49989405,19179807,32868874,64461129,0.4692418117562678
259,59240948,39591516,54822041,35113382,22597586,46613239,55988110,29464086,56470961,20605089,0.48015064089625376
260,23034290,23758312,21621263,64932168,19758050,51125781,40393532,30053086,29569535,51999650,0.5462073029254687
261,38847431,32465756,30141205,57392882,22932236,24236388,24994338,52421876,19285037,34844908,0.5321916001765515
262,37000262,19964445,49214382,46680472,55529226,24455620,40836733,61000609,47506188,20723377,0.5017269319527381
263,46422054,45483176,62670715,39840759,32465013,23360974,32971391,22831519,47209677,19826891,0.525880930891169
264,20572299,45452494,49499865,34332020,21711344,46663444,20755481,19515614,27261152,40901373,0.4520810602470091
265,25077367,28753223,46673329,28382292,30381416,26690508,24179356,20303213,20278479,26422359,0.5175499987447865
266,45226644,44241119,39690267,28977216,45635326,30792230,26249663,45548279,29481623,37470865,0.450655559847831
267,34349803,38335198,32156474,24052080,38655276,21154223,19924622,42999473,23239221,34961996,0.49424379158885506
268,38758836,19263376,40317133,21361249,40694190,21037253,40253181,38580977,60838893,31726756,0.4546489278574164
269,47021714,51019149,35101173,51055375,64779298,50041955,31143167,47521832,38831078,27721045,0.47900126986817243
270,32423022,19943984,20761168,49241331,49024465,20799520,19740658,40842466,22791731,41702813,0.46093582885492557
271,25757324,23287433,34792093,35209719,19095472,35255496,42786230,26700191,49639728,29657507,0.45008558509086893
272,58459908,68581157,59708,22442797,61273806,20822195,23415982,20200905,57004724,22545098,0.5316182978281073
273,262810,34692669,22429225,35405440,22652752,25055184,35660465,29593451,21211475,52631341,0.4787139613677733
